,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
48,441424,0.92,FALSE,Oostelijk Havengebied - Indische Buurt,52.37281,4.94303,Entire home/apt,4,2,3,6,150,3,30,TRUE,0,0,4.55,FALSE,37.5,450,0.06,0.26,0.15,4.99,0.005479452,751.4383562
49,446999,1,FALSE,De Baarsjes - Oud-West,52.35927,4.86529,Private room,2,1,1,3,119,4,90,TRUE,10,0,4.77,TRUE,59.5,476,0.07,0.18,0.18,4.99,0.443835616,595
50,450767,1,TRUE,Centrum-Oost,52.37006,4.90081,Entire home/apt,4,2,3,10,284,3,101,TRUE,0,3,4.63,FALSE,71,852,0.11,0.21,0.25,4.99,0.572674419,1386.19186
51,462341,0.89,FALSE,Centrum-West,52.3739,4.89263,Entire home/apt,2,1,2,14,176,3,20,TRUE,0,1,4.97,FALSE,88,528,0.07,0.21,0.2,4.99,0.027472527,879.3543956
52,505012,0,FALSE,Centrum-Oost,52.36412,4.88757,Entire home/apt,4,2,5,7,299,3,30,TRUE,1,0,4.72,FALSE,74.75,897,0.14,0.27,0.35,4.99,0.438356164,1495
53,505650,0.82,FALSE,Zuid,52.35482,4.87438,Private room,3,1,3,6,140,3,21,TRUE,0,2,4.96,FALSE,46.66,420,0.05,0.19,0.19,4.99,0.624657534,720.3424658
54,508433,1,FALSE,Geuzenveld - Slotermeer,52.37166,4.82951,Entire home/apt,4,2,3,14,375,3,30,TRUE,6,1,4.86,FALSE,93.75,1125,0.13,0.18,0.24,4.99,0.016438356,1664.726027
55,515749,0.76,FALSE,Centrum-Oost,52.35902,4.89606,Private room,4,1,1,12,165,3,109,TRUE,4,5,4.85,FALSE,41.25,495,0.07,0.15,0.21,4.99,0.769863014,825
56,515921,0.11,FALSE,Zuid,52.35022,4.8525,Entire home/apt,4,2,1,4,165,3,30,TRUE,1,0,4.19,FALSE,41.25,495,0.08,0.18,0.19,4.99,0.057534247,797.1917808
57,517996,0.04,FALSE,Centrum-West,52.37827,4.88568,Entire home/apt,2,1,1,14,410,3,101,TRUE,28,0,4.67,TRUE,205,1230,0.08,0.26,0.13,10.99,0.402739726,1872.328767
58,522471,0.5,FALSE,Bos en Lommer,52.3774,4.851,Entire home/apt,4,2,5,8,180,8,25,TRUE,0,0,4.96,FALSE,45,1440,0.07,0.14,0.17,4.99,0.030136986,900
59,556829,0.69,FALSE,Buitenveldert - Zuidas,52.33558,4.86878,Entire home/apt,2,1,1,14,148,3,101,TRUE,5,1,4.68,FALSE,74,444,0.07,0.12,0.2,4.99,0.438356164,662.4794521
60,568446,0.47,FALSE,Centrum-Oost,52.37079,4.90153,Entire home/apt,2,1,2,5,108,3,5,TRUE,0,1,4.82,FALSE,54,324,0.06,0.13,0.21,4.99,0,539.2465753
61,570753,0.35,FALSE,Zuid,52.34904,4.86765,Private room,3,1,2,1,75,4,30,TRUE,6,1,4.87,FALSE,25,300,0.06,0.11,0.17,4.99,0.435616438,375
62,575603,0.36,FALSE,Centrum-Oost,52.36112,4.89462,Entire home/apt,4,2,4,6,245,5,35,TRUE,0,0,4.82,FALSE,61.25,1225,0.03,0.25,0.3,4.99,0.01369863,1225
63,582028,1,FALSE,Slotervaart,52.36021572,4.843456509,Entire home/apt,3,2,1,5,211,5,17,TRUE,5,0,4.8,FALSE,70.3,1055,0.08,0.15,0.24,4.99,0.117808219,819.6027397
64,582382,0.58,FALSE,Oud-Noord,52.39442,4.91478,Entire home/apt,5,3,3,2,170,4,14,TRUE,0,0,4.78,FALSE,34,680,0.09,0.15,0.2,4.99,0,850
65,588020,0.65,FALSE,Centrum-Oost,52.36918,4.91316,Entire home/apt,6,3,6,9,316,3,90,TRUE,2,3,4.49,TRUE,52.66,948,0.04,0.18,0.24,4.99,0.618384401,1799.860724
66,590236,0.64,FALSE,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1,1,3,120,4,8,TRUE,0,1,4.85,FALSE,60,480,0.06,0.17,0.19,4.99,0.454794521,600
67,623123,0.8,FALSE,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,2,2,10,450,4,14,TRUE,0,0,4.32,TRUE,112.5,1800,0.16,0.22,0.32,10.99,0.019178082,2329.315068
68,627213,0.67,FALSE,Zuid,52.35094,4.88552,Entire home/apt,5,3,3,10,100,7,30,TRUE,0,0,5,FALSE,20,700,0.07,0.16,0.2,4.99,0,799.4109589
69,633585,0.96,FALSE,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1,1,5,125,4,61,TRUE,0,0,4.83,FALSE,62.5,500,0.05,0.12,0.15,4.99,0.424657534,625.109589
70,634170,1,TRUE,Westerpark,52.38388,4.86562,Entire home/apt,4,2,4,3,109,14,101,TRUE,0,0,4.88,FALSE,27.25,1526,0.07,0.12,0.16,4.99,0.060273973,542.739726
71,653459,1,FALSE,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,2,5,9,240,6,28,TRUE,0,0,4.94,FALSE,60,1440,0.06,0.12,0.21,4.99,0.230136986,1202.657534
72,658063,0.91,FALSE,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1,3,2,146,3,101,TRUE,3,2,4.36,FALSE,36.5,438,0.06,0.07,0.18,4.99,0.060273973,757.0547945
73,660856,0.83,FALSE,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,2,6,15,275,7,33,TRUE,1,0,4.82,FALSE,68.75,1925,0.08,0.29,0.2,4.99,0.005479452,1396.232877
74,664697,0,FALSE,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1,1,8,87,30,-76,TRUE,4,0,4.33,FALSE,43.5,2610,0.05,0.1,0.15,4.99,0.82739726,435
75,667305,0.92,FALSE,Noord-West,52.41878,4.89397,Entire home/apt,2,1,1,5,146,5,120,TRUE,19,3,5,FALSE,73,730,0.06,0.14,0.16,4.99,0.934246575,728.4931507
76,679838,0.59,FALSE,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1,1,14,395,3,10,TRUE,0,0,4.94,FALSE,197.5,1185,0.12,0.15,0.23,4.99,0,2195.438356
77,685990,1,TRUE,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1,2,7,71,4,25,TRUE,4,5,4.3,TRUE,35.5,284,0.05,0.06,0.15,2.99,0.905027933,320.7821229
78,689623,0.73,FALSE,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1,1,1,120,14,60,TRUE,2,0,4.73,FALSE,60,1680,0.08,0.19,0.19,4.99,0.106849315,600
79,708528,0.69,FALSE,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,2,1,1,7,139,3,10,TRUE,1,3,4.87,FALSE,69.5,417,0.07,0.15,0.17,4.99,0.035616438,650.8219178
80,719623,0.08,FALSE,Centrum-West,52.38284,4.89007,Entire home/apt,2,1,1,6,156,4,-106,TRUE,0,0,4.61,FALSE,78,624,0.09,0.23,0.22,4.99,0.424657534,780
81,728144,0.99,TRUE,Centrum-Oost,52.36112,4.89632,Entire home/apt,4,2,4,9,214,3,101,TRUE,0,1,4.89,FALSE,53.5,642,0.07,0.1,0.25,4.99,0,1079.178082
82,729317,1,TRUE,Centrum-Oost,52.36052,4.89568,Private room,2,1,1,10,116,3,14,TRUE,0,2,4.68,TRUE,58,348,0.05,0.13,0.17,4.99,0,557.9589041
83,730916,1,TRUE,Westerpark,52.3731,4.86859,Private room,2,1,1,3,85,3,90,TRUE,10,4,4.74,FALSE,42.5,255,0.06,0.12,0.16,4.99,0.64109589,425.4931507
84,741043,1,FALSE,Westerpark,52.37654,4.87003,Entire home/apt,4,2,3,18,495,2,101,TRUE,0,0,4.33,TRUE,123.75,990,0.12,0.25,0.23,10.99,1,3042.5
85,742160,0.61,FALSE,Centrum-Oost,52.36866,4.92071,Entire home/apt,16,8,24,28,886,2,60,TRUE,9,0,4.64,TRUE,55.38,1772,0.15,0.16,0.27,10.99,0.369127517,4394.295302
86,746067,0.56,FALSE,Centrum-West,52.38295,4.88726,Entire home/apt,2,1,1,6,136,3,100,TRUE,0,0,4.7,FALSE,68,408,0.08,0.15,0.21,4.99,0,678.7671233
87,754020,0.57,FALSE,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,4,2,2,7,199,5,90,TRUE,0,2,4.86,FALSE,49.75,995,0.09,0.21,0.2,4.99,0.164383562,828.2876712
88,754613,0.41,TRUE,Centrum-Oost,52.37266,4.90456,Entire home/apt,4,2,3,11,250,4,-6,TRUE,3,5,4.93,FALSE,62.5,1000,0.1,0.19,0.19,4.99,0.249315068,1355.479452
89,758475,0,FALSE,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,4,2,1,10,100,6,60,TRUE,0,0,4.74,FALSE,25,600,0.07,0.12,0.22,4.99,0,499.8630137
90,759060,0.55,FALSE,Centrum-West,52.36754,4.88733,Entire home/apt,4,2,2,9,325,3,60,TRUE,0,0,4.94,FALSE,81.25,975,0.12,0.24,0.24,4.99,0,2197.958904
91,759402,0,FALSE,Centrum-West,52.36652,4.87854,Entire home/apt,2,1,2,7,180,6,30,TRUE,0,0,4.9,FALSE,90,1080,0.06,0.15,0.17,4.99,0,900
92,775655,0.97,FALSE,Centrum-Oost,52.37026,4.89931,Private room,2,1,1,5,135,3,31,TRUE,0,1,4.61,TRUE,67.5,405,0.07,0.16,0.13,4.99,0.632876712,683.8356164
93,800723,0,FALSE,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,4,2,2,5,150,4,14,TRUE,0,0,4.83,FALSE,37.5,600,0.07,0.17,0.17,4.99,0.005479452,750
94,805330,0,FALSE,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,6,3,2,13,249,4,21,TRUE,0,1,4.93,FALSE,41.5,996,0.12,0.16,0.17,4.99,0.030136986,1275.136986
95,816940,0.59,FALSE,Zuid,52.35323,4.85421,Entire home/apt,2,1,1,11,200,5,7,TRUE,0,0,4.73,FALSE,100,1000,0.1,0.23,0.18,4.99,0.021917808,1000
96,818085,0.88,TRUE,Centrum-West,52.3767,4.8919,Private room,2,1,1,3,167,2,28,TRUE,0,6,4.83,FALSE,83.5,334,0.07,0.2,0.19,4.99,0,831.1764706
97,818881,0.62,FALSE,Centrum-Oost,52.36123,4.89619,Entire home/apt,2,1,1,8,122,7,60,TRUE,2,0,4.69,FALSE,61,854,0.06,0.15,0.18,4.99,0.463013699,698.2739726
98,834233,0.64,FALSE,Centrum-Oost,52.37272,4.90418,Private room,2,1,2,1,125,3,28,TRUE,0,4,4.88,FALSE,62.5,375,0.07,0.16,0.18,4.99,0.383561644,634.5616438
99,835627,0.42,FALSE,Centrum-Oost,52.36899,4.91607,Entire home/apt,4,2,3,14,180,4,13,TRUE,0,0,5,FALSE,45,720,0.07,0.2,0.18,4.99,0,900
100,847093,0.46,FALSE,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,4,2,5,8,150,4,101,TRUE,0,0,4.73,FALSE,37.5,600,0.07,0.18,0.18,4.99,0.01369863,803.0821918
101,854328,1,TRUE,De Baarsjes - Oud-West,52.37262,4.87342,Entire home/apt,4,2,3,11,250,7,-76,TRUE,4,3,4.82,FALSE,62.5,1750,0.07,0.19,0.29,4.99,0.123287671,1496.178082
102,862411,0,FALSE,Centrum-West,52.38139,4.88541,Entire home/apt,2,1,1,5,180,93,109,TRUE,29,0,4.9,FALSE,90,16740,0.08,0.17,0.18,4.99,0.997260274,900
103,874340,1,FALSE,Noord-West,52.42379,4.88851,Private room,2,1,2,5,88,3,60,TRUE,3,0,4.57,TRUE,44,264,0.07,0.1,0.17,4.99,0.736986301,433.109589
104,874688,0.24,FALSE,Oud-Oost,52.35894,4.91171,Entire home/apt,6,3,8,15,359,4,104,TRUE,0,0,4.78,FALSE,59.84,1436,0.06,0.17,0.23,4.99,0.701369863,1768.150685
105,879986,0.82,FALSE,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,3,1,2,7,109,5,101,TRUE,3,4,4.71,TRUE,36.34,545,0.05,0.12,0.19,4.99,0.646575342,535.9589041
106,886192,0.86,FALSE,Noord-Oost,52.38462,5.01234,Entire home/apt,4,2,3,10,105,3,101,TRUE,21,0,4.68,FALSE,26.25,315,0.06,0.11,0.17,4.99,0.408219178,566.0958904
107,890355,1,FALSE,Westerpark,52.38875,4.87835,Entire home/apt,2,1,1,10,144,5,101,TRUE,0,0,4.7,TRUE,72,720,0.07,0.12,0.16,4.99,0,717.739726
108,895684,0.77,FALSE,Westerpark,52.37342,4.8693,Entire home/apt,2,1,1,9,300,3,101,TRUE,0,1,4.93,FALSE,150,900,0.05,0.24,0.24,4.99,0.515068493,1500
109,901789,1,FALSE,De Baarsjes - Oud-West,52.36897,4.85561,Entire home/apt,2,1,1,5,210,3,101,TRUE,0,0,4.89,TRUE,105,630,0.1,0.07,0.23,4.99,0,755.4794521
110,916096,0.93,FALSE,Centrum-West,52.379,4.87909,Entire home/apt,4,2,2,12,210,4,30,TRUE,0,0,4.65,FALSE,52.5,840,0.09,0.24,0.26,4.99,0.44109589,1050
111,919131,0.52,FALSE,Zuid,52.35864,4.87632,Entire home/apt,6,3,4,13,399,4,30,TRUE,0,0,4.96,FALSE,66.5,1596,0.15,0.12,0.21,4.99,0.005479452,1999.109589
112,932227,0.94,FALSE,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,2,1,1,3,130,3,14,TRUE,0,0,4.9,FALSE,65,390,0.05,0.14,0.2,4.99,0.005479452,652.1232877
113,933523,1,TRUE,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,4,1,2,7,201,3,60,TRUE,1,3,4.91,FALSE,50.25,603,0.11,0.18,0.28,4.99,0.063711911,1018.836565
114,937635,0.8,FALSE,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,5,3,4,8,195,3,14,TRUE,0,2,4.68,FALSE,39,585,0.09,0.12,0.2,4.99,0,975
115,946142,1,TRUE,Westerpark,52.37991,4.87414,Private room,2,1,2,7,95,3,34,TRUE,0,3,4.8,FALSE,47.5,285,0.05,0.13,0.15,4.99,0.493150685,466.4383562
116,951483,0.54,FALSE,Watergraafsmeer,52.35149,4.92265,Entire home/apt,4,2,3,6,140,3,30,TRUE,0,1,4.71,FALSE,35,420,0.06,0.14,0.19,4.99,0.450549451,754.6840659
117,957396,0.1,FALSE,IJburg - Zeeburgereiland,52.36073,4.98005,Entire home/apt,6,3,5,16,300,3,109,TRUE,0,0,4.91,FALSE,50,900,0.1,0.23,0.18,4.99,0.421917808,1500
118,963328,0.74,TRUE,Centrum-West,52.36561,4.88492,Private room,2,1,1,3,96,3,125,TRUE,2,9,4.81,FALSE,48,288,0.06,0.12,0.14,4.99,0.055401662,440.2493075
119,964986,0.14,FALSE,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,4,2,3,16,355,3,109,TRUE,0,0,5,FALSE,88.75,1065,0.07,0.3,0.26,4.99,0.263013699,1773.493151
120,978852,0.6,FALSE,De Baarsjes - Oud-West,52.37225,4.86262,Private room,2,1,1,2,32,28,100,TRUE,0,0,3.68,TRUE,16,896,0.1,0.09,0.13,0.99,0,155.3561644
121,982907,0.64,FALSE,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,4,2,2,5,145,5,101,TRUE,2,0,4.78,FALSE,36.25,725,0.09,0.18,0.15,4.99,0.021917808,811.3013699
122,985155,0.33,FALSE,Centrum-Oost,52.37042,4.91535,Entire home/apt,3,2,2,6,150,6,35,TRUE,0,0,4.67,FALSE,50,900,0.09,0.16,0.19,4.99,0,750
123,989222,0.28,FALSE,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,2,1,1,11,190,6,21,TRUE,0,2,4.72,FALSE,95,1140,0.07,0.11,0.2,4.99,0.150684932,950
124,995087,1,TRUE,Westerpark,52.381615,4.877059,Private room,2,1,2,1,73,3,28,TRUE,5,5,4.51,TRUE,36.5,219,0.06,0.1,0.15,2.99,0.410958904,404.6438356
125,1008006,0.97,FALSE,Westerpark,52.37998,4.86959,Private room,2,1,1,5,123,3,30,TRUE,2,1,4.79,FALSE,61.5,369,0.05,0.17,0.2,4.99,0.699724518,615.6749311
126,1018639,0.2,FALSE,Centrum-Oost,52.36181,4.88783,Private room,2,1,2,7,136,3,101,TRUE,0,0,4.61,FALSE,68,408,0.07,0.18,0.19,4.99,0,681.9863014
127,1018703,1,TRUE,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,2,1,1,8,108,3,90,TRUE,0,2,4.72,TRUE,54,324,0.06,0.14,0.17,4.99,0.201117318,619.8044693
128,1020477,0.64,FALSE,Centrum-West,52.37811,4.89196,Entire home/apt,2,1,1,13,307,5,8,TRUE,4,0,4.91,FALSE,153.5,1535,0.13,0.24,0.16,4.99,0.032876712,1723.287671
129,1021538,0.5,FALSE,Slotervaart,52.35166,4.83893,Entire home/apt,5,3,3,9,249,7,20,TRUE,0,0,5,FALSE,49.8,1743,0.1,0.24,0.19,4.99,0.120547945,1245
130,1036888,0.09,FALSE,Westerpark,52.38624,4.87244,Entire home/apt,2,1,1,6,148,3,7,TRUE,1,0,4.81,FALSE,74,444,0.07,0.14,0.21,4.99,0.342465753,705
131,1041309,0.72,FALSE,Zuid,52.3543,4.88103,Entire home/apt,2,1,2,5,143,4,45,TRUE,1,0,4.94,FALSE,71.5,572,0.06,0.12,0.15,4.99,0.008219178,753.0136986
132,1044448,0.24,FALSE,Centrum-Oost,52.36377,4.91788,Entire home/apt,4,2,5,23,650,3,30,TRUE,1,0,3.88,FALSE,162.5,1950,0.14,0.29,0.27,10.99,0.687671233,3101.30137
133,1055703,1,TRUE,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,6,3,3,12,291,7,-76,TRUE,5,3,4.97,FALSE,48.5,2037,0.09,0.27,0.21,4.99,0.676712329,1456.575342
134,1058082,0.86,FALSE,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,2,1,1,14,392,5,30,TRUE,0,1,4.88,FALSE,196,1960,0.09,0.18,0.24,4.99,0.484931507,1957.493151
135,1064108,0.17,TRUE,Centrum-West,52.38302,4.8869,Entire home/apt,2,1,1,6,99,7,-76,TRUE,1,0,4.75,FALSE,49.5,693,0.06,0.09,0.15,4.99,0.479452055,495
136,1068565,0.54,FALSE,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,4,2,1,1,135,5,30,TRUE,0,0,4.79,FALSE,33.75,675,0.08,0.13,0.2,4.99,0.432876712,675
137,1071414,0.99,FALSE,Oud-Oost,52.35764,4.9067,Entire home/apt,2,1,1,9,189,3,21,TRUE,4,6,4.81,FALSE,94.5,567,0.1,0.23,0.2,4.99,0.024657534,945
138,1072171,0,FALSE,Bos en Lommer,52.37729,4.86053,Entire home/apt,4,2,2,10,107,7,109,TRUE,0,0,4.33,FALSE,26.75,749,0.07,0.14,0.17,4.99,0.424657534,535.6164384
139,1085099,0.67,FALSE,Bos en Lommer,52.37839,4.84853,Entire home/apt,4,2,2,10,200,2,60,TRUE,0,0,4.8,FALSE,50,400,0.11,0.2,0.27,4.99,0,1000
140,1086795,1,TRUE,Centrum-Oost,52.36218,4.89768,Private room,2,1,1,11,193,3,109,TRUE,3,1,4.63,TRUE,96.5,579,0.09,0.23,0.21,4.99,0.418803419,1589.594017
141,1088859,0.57,FALSE,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,2,1,1,4,110,3,30,TRUE,0,1,4.87,FALSE,55,330,0.07,0.17,0.18,4.99,0.010958904,550
142,1095819,0,FALSE,Oud-Oost,52.35696,4.92971,Entire home/apt,3,2,2,3,180,3,10,TRUE,0,0,4.82,FALSE,60,540,0.07,0.2,0.22,4.99,0,817.3972603
143,1102846,0.9,FALSE,Centrum-Oost,52.36474,4.90273,Entire home/apt,3,2,2,5,180,3,21,TRUE,0,0,4.68,FALSE,60,540,0.07,0.14,0.15,4.99,0.002739726,900
144,1104125,1,FALSE,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,2,1,1,11,125,7,21,TRUE,5,3,4.86,FALSE,62.5,875,0.06,0.21,0.2,4.99,0.01369863,625
145,1105924,0.5,FALSE,Watergraafsmeer,52.35339,4.94237,Entire home/apt,4,2,3,13,250,4,101,TRUE,1,0,4.4,FALSE,62.5,1000,0.09,0.24,0.26,4.99,0.019178082,1250
146,1116446,1,TRUE,Bos en Lommer,52.37871,4.84688,Private room,2,1,1,1,74,1,104,TRUE,1,0,4.25,FALSE,37,74,0.06,0.11,0.16,2.99,0.293838863,330.4976303
147,1132247,0.67,FALSE,Westerpark,52.39054,4.88886,Entire home/apt,4,2,4,9,325,3,101,TRUE,0,0,4.81,FALSE,81.25,975,0.12,0.18,0.32,4.99,0.756164384,1625
148,1145866,0.96,TRUE,Bos en Lommer,52.37802,4.84513,Private room,2,1,2,7,85,1,60,TRUE,7,2,4.65,FALSE,42.5,85,0.05,0.08,0.15,4.99,0.288135593,444.7033898
